what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1477921435624
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1477921435625
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1477921435625
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1477921435626
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1477921435626
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1477921435627
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1477921435627
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.2.v201008242000,"org.eclipse.wst.common.emfworkbench.integration",1477921435629
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1477921435631
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1477921435678
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1477921435679
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1477921435680
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1477921435681
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1477921435682
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1477921435682
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1477921435695
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1477921435701
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1477921435701
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1477921435704
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1477921435704
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1477921435705
os,sysinfo,,,"linux",1477921435720
arch,sysinfo,,,"x86_64",1477921435720
ws,sysinfo,,,"gtk",1477921435720
locale,sysinfo,,,"en_US",1477921435720
processors,sysinfo,,,"4",1477921435720
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1477921435720
java.runtime.version,sysinfo,,,"1.8.0_101-b13",1477921435720
java.specification.name,sysinfo,,,"Java Platform API Specification",1477921435721
java.specification.vendor,sysinfo,,,"Oracle Corporation",1477921435721
java.specification.version,sysinfo,,,"1.8",1477921435721
java.vendor,sysinfo,,,"Oracle Corporation",1477921435721
java.version,sysinfo,,,"1.8.0_101",1477921435721
java.vm.info,sysinfo,,,"mixed mode",1477921435721
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1477921435721
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1477921435721
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1477921435721
java.vm.specification.version,sysinfo,,,"1.8",1477921435721
java.vm.vendor,sysinfo,,,"Oracle Corporation",1477921435721
java.vm.version,sysinfo,,,"25.101-b13",1477921435721
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1477921436618
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1477921436628
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1477921436629
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1477921436667
started,bundle,org.eclipse.jst.jsf.common,1.2.1.v20100827,"org.eclipse.jst.jsf.common",1477921436689
started,bundle,org.eclipse.jst.jsf.core,1.3.2.v20100906,"org.eclipse.jst.jsf.core",1477921436693
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1477921436764
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1477921436813
started,bundle,org.eclipse.wst.xsd.core,1.1.502.v201008201521,"org.eclipse.wst.xsd.core",1477921436817
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1477921436828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921611986
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.401.v201007150400,"org.eclipse.jst.j2ee.ejb",1477921617168
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1477921617173
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1477921617181
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1477921617183
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1477921617530
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1477921617532
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1477921617773
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1477921618317
error,log,,,"Error starting server Tomcat v7.0 Server at localhost",1477921622882
error,log,,,"Several ports (8005, 8080) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1477921622885
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921622979
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1477921623869
error,log,,,"Several ports (8005, 8080) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1477921628913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921632058
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1477921640691
error,log,,,"Several ports (8005, 8080) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1477921645727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921645816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921778700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921780012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921780240
error,log,,,"Several ports (8005, 8080) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1477921787002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921787072
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921789062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921790310
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477921791676
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1477921792079
error,log,,,"Several ports (8005, 8080) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1477921792136
error,log,,,"An internal error occurred during: ""Starting Tomcat v7.0 Server at localhost"".",1477921792171
error,log,,,"An internal error occurred during: ""Starting Tomcat v7.0 Server at localhost"".",1477921792187
