what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.ui",1478508858175
started,bundle,org.eclipse.jpt.core,2.3.2.v201008252310,"org.eclipse.jpt.core",1478508866568
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1478508866935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508869441
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508876296
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1478508880729
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1478508880804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508880970
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.1.v20100712,"org.eclipse.jst.jsf.facelet.core",1478508883052
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1478508889453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478508895876
error,log,,,"Several ports (8005, 8080) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1478508904673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508904732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508921463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508923122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508996417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508998302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478508999868
error,log,,,"Error opening browser",1478509003572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509017489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509041496
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478509043960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509050348
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1478509052583
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509052607
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1478509057327
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509059050
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1478509060247
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509060247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509076649
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509083073
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478509103995
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509109410
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509117359
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509117407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509117579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478509149018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509152352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509189433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478509198071
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478509203382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509209791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509240072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509252224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509304353
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1478509306282
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1478509306361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478509323926
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509327655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509381665
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478509383834
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509392806
started,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1478509405483
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1478509420588
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509420625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509422987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509448328
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509449159
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1478509478703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509523215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509634691
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509638431
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478509640805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509644072
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1478509699535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509699604
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509701621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509846768
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509850049
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1478509851751
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509852430
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478509855323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509857187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1478509895265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509895286
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509897628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509955346
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478509959559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509961309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509963209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478509971851
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510013044
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478510016455
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1478510021897
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1478510022878
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478510025967
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1478510032758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510033023
started,bundle,org.eclipse.emf.codegen,2.6.0.v20100914-1218,"org.eclipse.emf.codegen",1478510044725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510045226
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478510045659
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478510045896
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1478510046259
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1478510054010
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1478510054017
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1478510054050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510075952
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510076218
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1478510079545
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1478510079626
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1478510079645
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1478510079778
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1478510079780
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1478510080228
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478510086308
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478510089528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510125137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510125564
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510125610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510132527
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478510142413
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478510144674
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1478510146596
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1478510146700
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478510146809
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1478510149769
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1478510170842
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1478510199604
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510229008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510229406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510229453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510241685
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510248708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510282254
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1478510283763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510285985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510354396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510358019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510385791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510392551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510402602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510405509
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510488349
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1478510489594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510494664
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.help.aboutAction",1478510499572
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510499597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478510499971
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1478511479186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478511479269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478511479544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478511481583
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1478511482996
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1478511485807
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1478511485859
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1478511485861
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1478511485952
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1478511485997
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1478511486032
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1478511486032
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1478511486032
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1478511486122
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1478511486182
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1478511486182
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1478511486251
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1478511486293
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1478511486305
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1478511486415
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1478511486415
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1478511486491
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1478511486503
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1478511486503
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1478511486503
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1478511486503
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1478511486503
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1478511486503
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1478511486503
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1478511486537
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.1.v201007142310,"org.eclipse.jpt.eclipselink.core",1478511486687
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1478511486710
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1478511486791
stopped,bundle,org.eclipse.jpt.core,2.3.2.v201008252310,"org.eclipse.jpt.core",1478511486791
stopped,bundle,org.eclipse.jpt.db,1.2.201.v201008242310,"org.eclipse.jpt.db",1478511486803
